,busID,ProximaParada,Ruta,Orientacion,rangoHora,tiempoRecorrido
49679,9377,157,9171,0.0,19.5,32.0
49680,9377,157,9171,0.0,21.5,0.0
49681,9377,157,9171,0.0,23.0,0.0
49682,9377,157,9171,0.0,5.0,0.0
49683,9470,19,4306,0.0,0.0,32.0
49684,9470,19,4306,0.0,2.5,0.0
49685,5860,117,6648,1.0,19.5,220.0
49686,5860,117,6648,1.0,20.5,158.0
49687,5860,117,6648,1.0,22.0,189.0
49688,5860,117,6648,1.0,23.5,250.0
49689,5860,117,6648,1.0,0.5,157.0
49690,5860,117,6648,1.0,2.0,314.0
49691,5860,117,6648,1.0,3.5,281.0
49692,5860,117,6648,1.0,5.0,95.0
49693,5860,117,6648,1.0,6.0,128.0
49694,5860,117,6648,1.0,7.5,160.0
49695,5860,117,6648,1.0,9.0,95.0
49696,5860,117,6648,1.0,10.0,190.0
49697,6194,10,4031,0.0,17.0,0.0
49698,6194,10,4031,0.0,19.0,62.0
49699,431,37,5349,1.0,2.5,63.0
49700,431,37,5349,1.0,4.5,32.0
49701,6244,179,2307,0.0,23.0,0.0
49702,6244,179,2307,0.0,1.0,0.0
49703,9205,166,9816,1.0,18.5,63.0
49704,9205,166,9816,1.0,20.5,0.0
49705,9556,157,9155,0.0,2.5,64.0
49706,9556,157,9155,0.0,5.0,62.0
49707,5564,64,58,1.0,3.5,125.0
49708,5982,124,9839,0.0,11.5,31.0
49709,5982,124,9839,0.0,13.0,0.0
49710,5982,124,9839,0.0,17.5,65.0
49711,5982,124,9839,0.0,19.5,0.0
49712,5982,124,9839,0.0,21.5,95.0
49713,5982,124,9839,0.0,0.0,127.0
49714,5982,124,9839,0.0,2.0,31.0
49715,5982,124,9839,0.0,4.5,128.0
49716,5982,124,9839,0.0,6.0,32.0
49717,5982,124,9839,0.0,10.0,32.0
49718,4119,173,1877,1.0,17.0,0.0
49719,4119,173,1877,1.0,8.0,0.0
49720,3829,103,6760,1.0,20.0,66.0
49721,3829,103,6760,1.0,23.0,33.0
49722,3829,103,6760,1.0,2.5,0.0
49723,3829,103,6760,1.0,6.5,0.0
49724,4050,189,2138,1.0,2.0,63.0
49725,4517,33,4885,0.0,20.5,0.0
49726,4517,33,4885,0.0,22.5,0.0
49727,4517,33,4885,0.0,0.5,64.0
49728,4517,33,4885,0.0,2.0,64.0
49729,4517,33,4885,0.0,4.5,0.0
49730,4517,33,4885,0.0,8.0,32.0
49731,6570,4,3777,1.0,7.5,31.0
49732,4949,25,4526,1.0,3.5,63.0
49733,4049,189,2147,1.0,20.5,31.0
49734,4694,153,8347,1.0,7.0,62.0
49735,4694,153,8347,1.0,8.0,0.0
49736,5104,35,3173,0.0,4.0,0.0
49737,5104,35,3173,0.0,7.5,32.0
49738,6752,121,6665,0.0,20.5,96.0
49739,6752,121,6665,0.0,1.5,31.0
49740,6752,121,6665,0.0,9.5,31.0
49741,291,93,243,0.0,18.0,0.0
49742,291,93,243,0.0,20.0,33.0
49743,291,93,243,0.0,22.5,32.0
49744,291,93,243,0.0,0.5,0.0
49745,291,93,243,0.0,3.0,0.0
49746,528,288,11379,0.0,1.5,63.0
49747,528,288,11379,0.0,4.0,95.0
49748,5689,64,19,0.0,3.5,94.0
49749,5689,64,19,0.0,8.5,94.0
49750,472,52,4450,0.0,20.5,31.0
49751,9400,35,3249,0.0,20.5,96.0
49752,9400,35,3249,0.0,23.5,83.0
49753,9400,35,3249,0.0,2.5,220.0
49754,9400,35,3249,0.0,6.0,0.0
49755,9400,35,3249,0.0,9.0,95.0
49756,3688,284,10739,1.0,19.0,31.0
49757,3688,284,10739,1.0,21.0,0.0
49758,3688,284,10739,1.0,8.0,0.0
49759,3688,284,10739,1.0,10.5,64.0
49760,8020,155,9083,0.0,8.0,0.0
49761,8020,155,9083,0.0,9.5,32.0
49762,5633,107,6966,0.0,12.5,0.0
49763,5633,107,6966,0.0,16.0,0.0
49764,5633,107,6966,0.0,18.5,63.0
49765,5633,107,6966,0.0,4.5,159.0
49766,6324,29,3261,1.0,18.0,0.0
49767,6324,29,3261,1.0,20.5,94.0
49768,6324,29,3261,1.0,0.0,94.0
49769,609,288,12078,1.0,8.5,32.0
49770,609,288,12078,1.0,8.5,0.0
49771,609,288,12078,1.0,10.5,405.0
49772,6008,177,1980,0.0,18.5,63.0
49773,6857,135,10141,1.0,13.0,62.0
49774,6857,135,10141,1.0,14.0,0.0
49775,6857,135,10141,1.0,15.0,93.0
49776,6857,135,10141,1.0,16.5,63.0
49777,6857,135,10141,1.0,18.5,95.0
49778,6857,135,10141,1.0,19.0,62.0
49779,6857,135,10141,1.0,19.5,157.0
49780,6857,135,10141,1.0,20.0,31.0
49781,646,271,10930,1.0,17.5,0.0
49782,646,271,10930,1.0,19.5,0.0
49783,5711,99,7492,0.0,20.0,31.0
49784,5711,99,7492,0.0,4.5,33.0
49785,5194,22,6074,0.0,17.0,32.0
49786,6034,92,224,0.0,18.5,32.0
49787,6034,92,224,0.0,0.0,32.0
49788,6034,92,224,0.0,2.0,0.0
49789,6034,92,224,0.0,4.5,32.0
49790,6034,92,224,0.0,6.5,32.0
49791,9387,36,4981,0.0,19.5,32.0
49792,306,61,521,1.0,19.5,32.0
49793,4893,47,5970,1.0,22.0,0.0
49794,4893,47,5970,1.0,22.5,65.0
49795,4893,47,5970,1.0,23.0,0.0
49796,4893,47,5970,1.0,0.0,32.0
49797,4893,47,5970,1.0,1.0,0.0
49798,4893,47,5970,1.0,2.0,0.0
49799,4893,47,5970,1.0,2.5,0.0
49800,4893,47,5970,1.0,3.5,0.0
49801,4893,47,5970,1.0,4.5,33.0
49802,4893,47,5970,1.0,5.0,32.0
49803,4893,47,5970,1.0,5.5,0.0
49804,4543,34,5190,0.0,23.5,63.0
49805,6237,92,229,1.0,17.5,93.0
49806,6237,92,229,1.0,19.5,32.0
49807,2472,217,7769,1.0,3.5,31.0
49808,4889,35,3286,1.0,21.0,31.0
49809,4889,35,3286,1.0,23.0,63.0
49810,4889,35,3286,1.0,5.5,31.0
49811,8007,155,8137,0.0,2.0,32.0
49812,4450,187,2513,0.0,12.5,31.0
49813,4450,187,2513,0.0,23.0,0.0
49814,4450,187,2513,0.0,2.0,62.0
49815,4450,187,2513,0.0,10.0,0.0
49816,672,21,2920,1.0,1.5,144.0
49817,672,21,2920,1.0,4.5,95.0
49818,3546,264,10435,0.0,2.5,0.0
49819,3546,264,10435,0.0,4.0,0.0
49820,2840,230,12345,1.0,5.0,65.0
49821,9514,19,9935,1.0,18.5,0.0
49822,9514,19,9935,1.0,21.0,32.0
49823,466,37,6045,0.0,18.0,32.0
49824,466,37,6045,0.0,20.0,126.0
49825,466,37,6045,0.0,22.5,663.0
49826,4702,29,5384,1.0,18.5,64.0
49827,4702,29,5384,1.0,21.0,124.0
49828,6187,188,2742,0.0,18.5,0.0
49829,6187,188,2742,0.0,20.5,0.0
49830,4715,85,1078,1.0,17.0,0.0
49831,4715,85,1078,1.0,21.0,31.0
49832,4715,85,1078,1.0,23.0,0.0
49833,4715,85,1078,1.0,1.0,63.0
49834,4715,85,1078,1.0,3.5,0.0
49835,4715,85,1078,1.0,5.5,0.0
49836,3110,243,227,0.0,7.0,32.0
49837,3501,255,12119,1.0,5.0,33.0
49838,3501,255,12119,1.0,8.0,0.0
49839,6814,162,9516,0.0,19.0,62.0
49840,6814,162,9516,0.0,21.5,32.0
49841,6814,162,9516,0.0,2.0,32.0
49842,6814,162,9516,0.0,4.5,32.0
49843,6814,162,9516,0.0,7.0,32.0
49844,525,271,10926,0.0,19.5,32.0
49845,525,271,10926,0.0,21.5,32.0
49846,6407,95,6441,1.0,1.5,63.0
49847,6407,95,6441,1.0,5.0,31.0
49848,7802,93,1190,1.0,23.0,0.0
49849,7802,93,1190,1.0,4.0,31.0
49850,4842,162,9518,0.0,8.0,62.0
49851,8756,281,11291,1.0,18.0,31.0
49852,8088,166,9338,1.0,18.5,31.0
49853,6859,138,12531,0.0,8.0,0.0
49854,6859,138,12531,0.0,9.0,0.0
49855,3848,119,7640,1.0,18.5,475.0
49856,3848,119,7640,1.0,22.5,221.0
49857,3848,119,7640,1.0,2.5,32.0
49858,3848,119,7640,1.0,6.5,63.0
49859,3848,119,7640,1.0,9.5,95.0
49860,3951,121,6616,0.0,0.5,95.0
49861,3951,121,6616,0.0,6.0,128.0
49862,3951,121,6616,0.0,9.5,0.0
49863,7046,176,2738,1.0,1.0,94.0
49864,7046,176,2738,1.0,2.5,0.0
49865,4453,155,9816,0.0,22.0,31.0
49866,4453,155,9816,0.0,8.5,61.0
49867,9193,148,8256,1.0,17.0,63.0
49868,9193,148,8256,1.0,18.5,0.0
49869,205,289,8591,1.0,16.5,189.0
49870,205,289,8591,1.0,16.5,286.0
49871,205,289,8591,1.0,18.5,0.0
49872,205,289,8591,1.0,18.5,220.0
49873,205,289,8591,1.0,20.0,160.0
49874,9462,3,9858,0.0,20.5,32.0
49875,5606,107,12569,1.0,18.5,789.0
49876,4538,10,4031,0.0,17.0,95.0
49877,4538,10,4031,0.0,19.0,64.0
49878,8026,141,8193,0.0,5.0,0.0
49879,8026,141,8193,0.0,6.5,32.0
49880,3474,294,8017,1.0,19.0,63.0
49881,6527,160,4871,1.0,5.5,62.0
49882,4011,185,2331,0.0,2.5,31.0
49883,4657,169,9801,1.0,10.5,31.0
49884,9138,261,10560,0.0,19.5,63.0
49885,4496,281,10967,0.0,19.5,61.0
49886,6709,114,6573,1.0,18.5,95.0
49887,6709,114,6573,1.0,22.5,0.0
49888,7744,75,272,1.0,10.5,63.0
49889,7654,80,944,0.0,20.5,125.0
49890,7654,80,944,0.0,23.0,156.0
49891,7654,80,944,0.0,2.0,280.0
49892,7654,80,944,0.0,5.5,313.0
49893,2445,213,7210,0.0,16.5,31.0
49894,3828,103,7468,1.0,17.0,0.0
49895,3828,103,7468,1.0,19.5,94.0
49896,3095,245,290,0.0,1.0,93.0
49897,9403,35,6165,0.0,17.0,63.0
49898,9403,35,6165,0.0,20.0,0.0
49899,9403,35,6165,0.0,6.0,0.0
49900,4017,184,1930,1.0,11.5,68.0
49901,4882,35,3317,1.0,14.0,32.0
49902,4882,35,3317,1.0,16.0,32.0
49903,4882,35,3317,1.0,20.0,0.0
49904,4882,35,3317,1.0,7.5,0.0
49905,4882,35,3317,1.0,10.5,32.0
49906,3299,306,7976,1.0,18.0,95.0
49907,3299,306,7976,1.0,20.0,95.0
49908,9430,29,5998,0.0,18.0,32.0
49909,9430,29,5998,0.0,20.5,32.0
49910,4423,81,747,0.0,1.5,124.0
49911,4423,81,747,0.0,4.0,93.0
49912,3630,263,11735,0.0,18.0,32.0
49913,6064,150,9019,1.0,18.0,33.0
49914,6064,150,9019,1.0,0.0,31.0
49915,6064,150,9019,1.0,2.5,0.0
49916,7654,80,937,0.0,23.0,32.0
49917,7654,80,937,0.0,2.0,0.0
49918,295,66,585,0.0,3.5,126.0
49919,295,66,585,0.0,5.5,95.0
49920,295,66,585,0.0,8.0,31.0
49921,242,43,5236,0.0,13.5,31.0
49922,242,43,5236,0.0,15.0,0.0
49923,242,43,5236,0.0,17.5,31.0
49924,242,43,5236,0.0,22.0,31.0
49925,5942,63,7569,0.0,12.0,0.0
49926,5942,63,7569,0.0,12.0,0.0
49927,5942,63,7569,0.0,15.0,32.0
49928,5942,63,7569,0.0,17.0,31.0
49929,5942,63,7569,0.0,20.0,124.0
49930,5942,63,7569,0.0,2.5,156.0
49931,5942,63,7569,0.0,8.0,125.0
49932,5942,63,7569,0.0,10.5,62.0
49933,5103,35,3306,1.0,21.0,32.0
49934,542,274,10954,0.0,18.0,253.0
49935,542,274,10954,0.0,21.0,191.0
49936,4903,148,9697,0.0,5.5,31.0
49937,3990,161,9997,0.0,18.5,159.0
49938,386,44,5492,0.0,17.5,33.0
49939,3072,246,1474,1.0,1.0,188.0
49940,3072,246,1474,1.0,5.0,346.0
49941,2824,209,7178,0.0,2.0,187.0
49942,6248,188,1727,1.0,2.0,126.0
49943,6248,188,1727,1.0,6.5,33.0
49944,6499,33,4892,1.0,15.5,95.0
49945,6499,33,4892,1.0,17.0,0.0
49946,6499,33,4892,1.0,18.5,32.0
49947,6499,33,4892,1.0,20.5,32.0
49948,6499,33,4892,1.0,21.0,0.0
49949,6499,33,4892,1.0,22.5,253.0
49950,6499,33,4892,1.0,0.5,127.0
49951,6499,33,4892,1.0,2.5,95.0
49952,6499,33,4892,1.0,4.5,124.0
49953,6499,33,4892,1.0,6.0,97.0
49954,6662,95,6393,0.0,19.5,32.0
49955,6662,95,6393,0.0,22.5,61.0
49956,6662,95,6393,0.0,1.5,63.0
49957,6698,103,7863,1.0,18.5,31.0
49958,6698,103,7863,1.0,21.5,158.0
49959,6698,103,7863,1.0,0.5,95.0
49960,6698,103,7863,1.0,7.0,31.0
49961,6698,103,7863,1.0,9.5,0.0
49962,5713,64,614,1.0,5.0,31.0
49963,5713,64,614,1.0,7.5,62.0
49964,5575,64,1391,1.0,19.0,126.0
49965,5575,64,1391,1.0,0.5,32.0
49966,5575,64,1391,1.0,6.0,31.0
49967,6365,96,6843,1.0,11.0,32.0
49968,5601,90,161,0.0,19.5,94.0
49969,6658,114,7700,1.0,19.5,31.0
49970,6658,114,7700,1.0,0.0,95.0
49971,6658,114,7700,1.0,4.5,94.0
49972,5689,64,1563,0.0,2.5,501.0
49973,5689,64,1563,0.0,8.0,190.0
49974,5689,64,1563,0.0,10.5,157.0
49975,9271,286,9493,1.0,2.5,126.0
49976,3537,261,12084,1.0,17.5,31.0
49977,3537,261,12084,1.0,18.5,31.0
49978,4851,23,5452,1.0,18.0,65.0
49979,4851,23,5452,1.0,18.5,95.0
49980,4851,23,5452,1.0,19.0,95.0
49981,635,271,8791,1.0,3.5,95.0
49982,5874,99,7822,0.0,17.0,94.0
49983,5874,99,7822,0.0,20.5,157.0
49984,5874,99,7822,0.0,0.0,190.0
49985,5874,99,7822,0.0,7.5,95.0
49986,5874,99,7822,0.0,10.0,126.0
49987,6061,150,8186,0.0,23.0,98.0
49988,4120,199,1875,1.0,5.5,62.0
49989,6246,97,7315,1.0,19.5,126.0
49990,6246,97,7315,1.0,22.5,63.0
49991,6246,97,7315,1.0,1.5,95.0
49992,6246,97,7315,1.0,5.0,95.0
49993,2228,204,7870,0.0,18.5,32.0
49994,9699,28,5683,0.0,2.5,63.0
49995,9436,29,5389,1.0,5.0,63.0
49996,9436,29,5389,1.0,8.5,63.0
49997,5683,64,47,1.0,22.0,95.0
49998,5683,64,47,1.0,1.0,222.0
49999,7699,93,250,0.0,3.0,62.0
50000,7699,93,250,0.0,5.5,31.0
50001,7699,93,250,0.0,8.0,62.0
50002,5415,106,7629,1.0,19.0,64.0
50003,5415,106,7629,1.0,19.5,30.0
50004,387,46,5308,0.0,2.5,0.0
50005,387,46,5308,0.0,6.0,31.0
50006,387,46,5308,0.0,9.5,0.0
50007,9045,291,10725,1.0,5.0,63.0
50008,9388,29,4373,1.0,19.5,32.0
50009,6322,182,2174,1.0,18.0,94.0
50010,6322,182,2174,1.0,1.5,125.0
50011,4463,155,10244,1.0,4.5,0.0
50012,4463,155,10244,1.0,6.5,0.0
50013,4463,155,10244,1.0,8.0,30.0
50014,3673,286,10284,1.0,9.5,63.0
50015,2804,231,6715,0.0,19.5,285.0
50016,3594,258,8091,1.0,8.0,62.0
50017,9273,148,8224,0.0,4.5,0.0
50018,9273,148,8224,0.0,6.5,64.0
50019,4913,140,8777,0.0,15.5,32.0
50020,4913,140,8777,0.0,17.0,63.0
50021,4913,140,8777,0.0,19.0,94.0
50022,4913,140,8777,0.0,21.5,64.0
50023,4913,140,8777,0.0,23.0,63.0
50024,4913,140,8777,0.0,2.5,0.0
50025,5029,166,9333,1.0,3.5,63.0
50026,3546,262,11699,0.0,20.0,0.0
50027,3546,262,11699,0.0,21.0,0.0
50028,216,271,12072,1.0,17.0,0.0
50029,216,271,12072,1.0,17.5,126.0
50030,216,271,12072,1.0,19.5,94.0
50031,6314,182,2509,0.0,18.5,32.0
50032,6601,5,3551,1.0,1.0,0.0
50033,6601,5,3551,1.0,4.5,95.0
50034,6601,5,3551,1.0,8.0,33.0
50035,6496,163,9546,0.0,0.5,126.0
50036,6496,163,9546,0.0,6.5,159.0
50037,4741,64,69,1.0,11.0,62.0
50038,3620,263,9426,0.0,1.5,0.0
50039,3620,263,9426,0.0,3.5,63.0
50040,9493,161,4904,0.0,2.0,0.0
50041,9493,161,4904,0.0,2.5,219.0
50042,9493,161,4904,0.0,4.0,62.0
50043,9493,161,4904,0.0,5.0,31.0
50044,4874,0,2931,0.0,15.5,0.0
50045,4874,0,2931,0.0,2.0,31.0
50046,6503,160,6211,0.0,18.5,0.0
50047,6503,160,6211,0.0,21.5,221.0
50048,5134,28,4647,1.0,4.5,31.0
50049,5134,28,4647,1.0,7.0,0.0
50050,5134,28,4647,1.0,9.5,32.0
50051,4160,255,10498,1.0,21.0,280.0
50052,4160,255,10498,1.0,22.5,250.0
50053,638,285,12000,0.0,19.0,65.0
50054,638,285,12000,0.0,21.5,96.0
50055,6509,12,4083,0.0,20.5,32.0
50056,6509,12,4083,0.0,22.5,63.0
50057,6509,12,4083,0.0,1.0,0.0
50058,6509,12,4083,0.0,3.0,93.0
50059,6509,12,4083,0.0,5.0,32.0
50060,6509,12,4083,0.0,7.5,31.0
50061,6509,12,4083,0.0,10.5,64.0
50062,4202,151,9642,0.0,11.0,31.0
50063,4758,89,115,0.0,19.5,95.0
50064,4758,89,115,0.0,1.5,37.0
50065,4758,89,115,0.0,7.0,0.0
50066,6572,49,4844,1.0,16.5,0.0
50067,6572,49,4844,1.0,19.0,95.0
50068,656,289,10706,1.0,2.5,96.0
50069,3594,270,10881,1.0,23.5,0.0
50070,3594,270,10881,1.0,1.5,0.0
50071,7002,171,1649,0.0,6.0,31.0
50072,7002,171,1649,0.0,8.0,0.0
50073,4076,74,1486,0.0,18.0,64.0
50074,4076,74,1486,0.0,20.0,158.0
50075,4076,74,1486,0.0,22.0,64.0
50076,4076,74,1486,0.0,0.5,128.0
50077,4076,74,1486,0.0,3.0,96.0
50078,4076,74,1486,0.0,5.0,252.0
50079,4076,74,1486,0.0,7.5,128.0
50080,4076,74,1486,0.0,9.0,32.0
50081,9381,155,8828,1.0,18.0,32.0
50082,8034,134,8158,0.0,8.0,31.0
50083,5236,101,7398,0.0,19.0,32.0
50084,5236,101,7398,0.0,21.5,0.0
50085,5236,101,7398,0.0,0.0,63.0
50086,5236,101,7398,0.0,5.0,31.0
50087,5236,101,7398,0.0,8.0,64.0
50088,5236,101,7398,0.0,10.0,64.0
50089,6463,146,8169,0.0,17.5,0.0
50090,6463,146,8169,0.0,21.5,32.0
50091,6463,146,8169,0.0,5.0,0.0
50092,2069,202,1833,1.0,7.5,63.0
50093,366,52,2951,1.0,2.5,95.0
50094,366,52,2951,1.0,5.0,0.0
50095,366,52,2951,1.0,7.5,32.0
50096,366,52,2951,1.0,9.5,0.0
50097,4981,2,3693,1.0,5.0,0.0
50098,4981,2,3693,1.0,7.0,31.0
50099,4981,2,3693,1.0,8.5,64.0
50100,9371,152,8827,1.0,3.5,96.0
50101,6851,143,9144,1.0,8.5,32.0
50102,3514,264,11831,1.0,18.5,32.0
50103,3514,264,11831,1.0,19.5,0.0
50104,3630,265,11872,1.0,10.0,31.0
50105,9387,34,5662,0.0,22.5,64.0
50106,5922,156,8637,0.0,20.0,125.0
50107,5922,156,8637,0.0,23.5,158.0
50108,5922,156,8637,0.0,3.5,283.0
50109,5922,156,8637,0.0,7.0,127.0
50110,6064,165,8752,0.0,22.5,63.0
50111,6604,5,3559,1.0,23.5,0.0
50112,6604,5,3559,1.0,2.5,0.0
50113,2221,209,7980,1.0,11.5,190.0
50114,2909,208,2610,0.0,17.5,62.0
50115,8051,166,8140,1.0,7.0,0.0
50116,8051,166,8140,1.0,8.5,0.0
50117,5920,156,9133,1.0,11.0,31.0
50118,5920,156,9133,1.0,21.0,63.0
50119,5920,156,9133,1.0,1.0,32.0
50120,5920,156,9133,1.0,8.0,0.0
50121,6248,188,1713,0.0,1.5,63.0
50122,6248,188,1713,0.0,3.5,32.0
50123,6248,188,1713,0.0,6.0,31.0
50124,4383,92,231,1.0,6.0,32.0
50125,4383,92,231,1.0,8.0,127.0
50126,6847,135,8564,1.0,18.5,94.0
50127,6847,135,8564,1.0,19.0,95.0
50128,5099,0,2984,1.0,19.0,125.0
50129,6244,195,1636,0.0,19.0,0.0
50130,6244,195,1636,0.0,19.0,0.0
50131,9432,3,9877,1.0,22.0,31.0
50132,6791,7,3902,1.0,17.0,63.0
50133,6791,7,3902,1.0,18.5,32.0
50134,3769,265,10802,1.0,17.5,64.0
50135,9468,164,9715,1.0,17.0,95.0
50136,9468,164,9715,1.0,19.0,95.0
50137,9468,164,9715,1.0,21.5,64.0
50138,9468,164,9715,1.0,0.0,0.0
50139,8057,148,8234,0.0,16.5,0.0
50140,8057,148,8234,0.0,21.0,0.0
50141,8057,148,8234,0.0,23.0,0.0
50142,4061,71,1152,0.0,18.5,31.0
50143,4061,71,1152,0.0,21.0,31.0
50144,4061,71,1152,0.0,9.5,0.0
50145,3869,109,6512,1.0,17.0,63.0
50146,3869,109,6512,1.0,20.0,219.0
50147,3869,109,6512,1.0,3.0,63.0
50148,3869,109,6512,1.0,6.0,127.0
50149,7739,55,372,1.0,2.5,124.0
50150,7739,55,372,1.0,7.5,125.0
50151,7739,55,372,1.0,9.0,187.0
50152,3828,103,7672,0.0,19.0,31.0
50153,6131,142,9127,0.0,18.5,31.0
50154,6131,142,9127,0.0,0.5,63.0
50155,4934,35,3249,0.0,20.0,93.0
50156,4934,35,3249,0.0,23.0,126.0
50157,4934,35,3249,0.0,2.5,217.0
50158,4934,35,3249,0.0,5.5,94.0
50159,4934,35,3249,0.0,8.5,64.0
50160,3643,269,11972,1.0,0.0,32.0
50161,3643,269,11972,1.0,3.5,0.0
50162,3643,269,11972,1.0,7.0,62.0
50163,3643,269,11972,1.0,9.0,32.0
50164,3643,269,11972,1.0,10.5,0.0
50165,3983,163,9623,1.0,2.5,64.0
50166,8859,11,5748,1.0,16.5,0.0
50167,8859,11,5748,1.0,18.0,62.0
50168,8859,11,5748,1.0,20.0,0.0
50169,6805,144,9751,1.0,21.5,0.0
50170,6805,144,9751,1.0,0.5,31.0
50171,6805,144,9751,1.0,3.5,0.0
50172,9630,141,8211,1.0,15.5,0.0
50173,9630,141,8211,1.0,17.5,32.0
50174,9630,141,8211,1.0,18.5,0.0
50175,3996,185,1933,1.0,10.5,32.0
50176,6396,121,6680,1.0,18.0,64.0
50177,6396,121,6680,1.0,10.0,31.0
50178,187,289,10254,0.0,11.5,159.0
50179,9621,155,9095,1.0,18.0,0.0
50180,9621,155,9095,1.0,20.0,32.0
50181,3763,254,10434,0.0,2.5,94.0
50182,3763,254,10434,0.0,5.0,62.0
50183,4700,153,8355,1.0,13.0,32.0
50184,4700,153,8355,1.0,14.0,0.0
50185,4700,153,8355,1.0,15.0,63.0
50186,4700,153,8355,1.0,19.5,95.0
50187,9638,170,8812,0.0,19.5,32.0
50188,9638,170,8812,0.0,21.0,94.0
50189,3514,263,11719,0.0,2.5,95.0
50190,5623,100,7493,0.0,13.0,31.0
50191,5623,100,7493,0.0,15.0,32.0
50192,5623,100,7493,0.0,17.5,32.0
50193,5623,100,7493,0.0,21.0,157.0
50194,5623,100,7493,0.0,1.0,94.0
50195,5623,100,7493,0.0,5.5,219.0
50196,6452,167,8270,0.0,7.5,63.0
50197,4854,144,10134,0.0,11.0,32.0
50198,4854,144,10134,0.0,17.5,0.0
50199,4854,144,10134,0.0,20.0,31.0
50200,4854,144,10134,0.0,22.5,33.0
50201,4854,144,10134,0.0,1.5,63.0
50202,4854,144,10134,0.0,4.5,124.0
50203,4854,144,10134,0.0,7.0,32.0
50204,4854,144,10134,0.0,9.5,32.0
50205,9462,29,5777,0.0,5.5,32.0
50206,9462,29,5777,0.0,7.5,33.0
50207,9518,34,4949,1.0,17.0,0.0
50208,9518,34,4949,1.0,19.5,190.0
50209,4642,251,10311,1.0,2.0,94.0
50210,5079,13,3035,0.0,5.0,32.0
50211,8045,148,8828,0.0,1.0,64.0
50212,8045,148,8828,0.0,9.5,0.0
50213,4383,54,343,1.0,11.5,31.0
50214,6550,161,9989,0.0,2.5,95.0
50215,6550,161,9989,0.0,3.5,95.0
50216,6550,161,9989,0.0,5.0,125.0
50217,6550,161,9989,0.0,6.0,94.0
50218,3519,263,11801,1.0,3.0,30.0
50219,3519,263,11801,1.0,8.0,0.0
50220,7764,91,211,1.0,21.0,351.0
50221,7764,91,211,1.0,23.0,96.0
50222,7764,91,211,1.0,1.0,95.0
50223,7764,91,211,1.0,3.0,63.0
50224,7764,91,211,1.0,5.5,93.0
50225,7764,91,211,1.0,7.5,64.0
50226,7764,91,211,1.0,9.5,32.0
50227,373,16,12175,0.0,7.5,31.0
50228,6527,160,9461,0.0,4.0,31.0
50229,6527,160,9461,0.0,7.0,0.0
50230,4354,54,328,0.0,18.0,95.0
50231,4354,54,328,0.0,3.5,63.0
50232,4354,54,328,0.0,5.5,31.0
50233,4104,163,9591,1.0,12.5,0.0
50234,4104,163,9591,1.0,12.5,32.0
50235,4104,163,9591,1.0,16.5,220.0
50236,4104,163,9591,1.0,19.0,0.0
50237,4104,163,9591,1.0,22.5,187.0
50238,4104,163,9591,1.0,1.5,31.0
50239,4104,163,9591,1.0,4.0,0.0
50240,4104,163,9591,1.0,4.0,32.0
50241,4531,45,3386,1.0,2.5,0.0
50242,4531,45,3386,1.0,5.0,0.0
50243,3773,263,11749,1.0,4.5,222.0
50244,3773,263,11749,1.0,9.5,96.0
50245,4420,60,790,1.0,17.0,63.0
50246,4420,60,790,1.0,18.5,94.0
50247,4420,60,790,1.0,19.0,0.0
50248,6248,188,2374,0.0,3.0,0.0
50249,6248,188,2374,0.0,5.5,0.0
50250,3959,95,6418,0.0,3.5,95.0
50251,3720,273,11000,0.0,2.5,60.0
50252,6050,158,9762,0.0,17.5,32.0
50253,6050,158,9762,0.0,18.5,31.0
50254,6050,158,9762,0.0,20.0,0.0
50255,6493,160,9954,0.0,4.5,96.0
50256,6888,136,12560,1.0,11.0,31.0
50257,6888,136,12560,1.0,12.5,0.0
50258,6888,136,12560,1.0,13.5,32.0
50259,6888,136,12560,1.0,8.0,32.0
50260,6888,136,12560,1.0,10.5,0.0
50261,525,271,10960,1.0,18.0,0.0
50262,525,271,10960,1.0,20.0,94.0
50263,6625,163,9601,1.0,10.5,32.0
50264,6797,41,4790,0.0,10.0,63.0
50265,9568,35,3232,0.0,19.0,31.0
50266,3256,298,8036,0.0,2.0,847.0
50267,3256,298,8036,0.0,5.0,126.0
50268,1008,107,7025,1.0,18.5,94.0
50269,1008,107,7025,1.0,3.5,61.0
50270,1008,107,7025,1.0,7.5,0.0
50271,371,44,5072,0.0,0.5,0.0
50272,371,44,5072,0.0,3.0,0.0
50273,5591,53,34,0.0,21.0,96.0
50274,5591,53,34,0.0,23.5,157.0
50275,5591,53,34,0.0,2.0,252.0
50276,5591,53,34,0.0,4.5,32.0
50277,5591,53,34,0.0,7.0,95.0
50278,3694,280,10571,1.0,23.5,93.0
50279,7014,171,1634,0.0,2.0,33.0
50280,4400,97,7340,1.0,21.0,64.0
50281,4400,97,7340,1.0,0.0,0.0
50282,462,37,5362,0.0,3.5,31.0
50283,462,37,5362,0.0,5.5,30.0
50284,2824,209,2874,0.0,0.5,156.0
50285,4071,74,1581,1.0,21.0,0.0
50286,4071,74,1581,1.0,23.5,31.0
50287,5517,255,10509,1.0,12.5,63.0
50288,5517,255,10509,1.0,13.5,32.0
50289,5517,255,10509,1.0,15.0,32.0
50290,5517,255,10509,1.0,17.0,63.0
